time,temperature_2m,apparent_temperature,relative_humidity_2m,precipitation_probability,wind_speed_10m,wind_gusts_10m,cloud_cover,uv_index,hour,city,country,continent,climate_group,latitude,longitude,timezone,activity,activity_score,comfort_distance,recommendation,season_block
2025-01-05 13:00:00,31.7,38.5,60,0.0,1.9,13.0,62,0.0,13,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.5,25.369999999999997,bueno,enero
2025-01-05 14:00:00,32.0,38.9,61,0.0,3.5,16.6,40,0.0,14,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,48.0,25.64,regular,enero
2025-01-05 15:00:00,31.0,36.7,65,0.0,7.4,20.2,89,0.0,15,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.5,24.880000000000003,bueno,enero
2025-01-05 16:00:00,26.5,31.5,87,0.0,8.3,31.7,100,0.0,16,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,56.5,21.39,regular,enero
2025-01-05 17:00:00,26.6,31.8,85,0.0,5.9,21.6,99,0.0,17,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,56.5,20.78,regular,enero
2025-01-05 18:00:00,26.7,32.4,86,0.0,3.0,14.8,100,0.0,18,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,56.5,21.29,regular,enero
2025-01-05 19:00:00,26.8,32.6,86,0.0,2.6,9.0,100,0.0,19,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,56.5,21.520000000000003,regular,enero
2025-01-05 20:00:00,26.0,31.9,90,0.0,2.5,6.1,97,0.0,20,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,56.5,20.9,regular,enero
2025-01-05 21:00:00,25.8,31.4,93,0.0,5.8,10.1,100,0.0,21,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.0,20.68,bueno,enero
2025-01-06 06:00:00,24.6,29.9,92,0.0,2.8,6.8,100,0.0,6,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.0,19.020000000000003,bueno,enero
2025-01-06 07:00:00,24.5,29.5,93,0.0,4.2,6.1,100,0.0,7,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.0,18.729999999999997,bueno,enero
2025-01-06 08:00:00,24.5,29.5,94,0.0,4.6,12.2,100,0.0,8,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.0,18.79,bueno,enero
2025-01-06 09:00:00,27.0,33.1,84,0.0,0.7,7.9,100,0.0,9,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,56.5,21.92,regular,enero
2025-01-06 10:00:00,28.4,33.8,75,0.0,3.1,11.5,100,0.0,10,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,63.5,22.279999999999994,regular,enero
2025-01-06 11:00:00,29.2,34.5,73,0.0,5.2,19.8,100,0.0,11,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,63.5,22.859999999999992,regular,enero
2025-01-06 12:00:00,30.5,37.2,69,0.0,3.1,19.8,100,0.0,12,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.5,24.589999999999996,bueno,enero
2025-01-06 13:00:00,30.8,35.2,61,0.0,8.7,25.9,98,0.0,13,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.5,24.28,bueno,enero
2025-01-06 14:00:00,30.1,35.0,64,0.0,3.3,26.6,98,0.0,14,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.5,23.25,bueno,enero
2025-01-06 15:00:00,30.6,36.2,65,0.0,5.4,21.6,81,0.0,15,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.5,23.880000000000003,bueno,enero
2025-01-06 16:00:00,28.2,32.9,75,0.0,8.3,26.6,98,0.0,16,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,63.5,22.259999999999998,regular,enero
2025-01-06 17:00:00,27.7,33.0,81,0.0,6.1,22.0,82,0.0,17,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,56.5,21.909999999999997,regular,enero
2025-01-06 18:00:00,27.5,32.7,81,0.0,6.7,21.6,96,0.0,18,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,56.5,21.729999999999997,regular,enero
2025-01-06 19:00:00,26.5,31.4,85,0.0,6.9,16.2,99,0.0,19,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,56.5,20.83,regular,enero
2025-01-06 20:00:00,24.6,30.0,94,0.0,4.0,13.7,100,0.0,20,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.0,19.060000000000002,bueno,enero
2025-01-06 21:00:00,25.0,30.3,91,0.0,3.2,10.1,100,0.0,21,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.0,19.4,bueno,enero
2025-01-07 06:00:00,22.8,27.2,96,0.0,3.2,12.6,100,0.0,6,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,79.0,16.799999999999997,bueno,enero
2025-01-07 07:00:00,22.9,27.6,96,0.0,2.0,7.9,99,0.0,7,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,79.0,17.189999999999998,bueno,enero
2025-01-07 08:00:00,23.2,28.1,94,0.0,1.0,4.3,99,0.0,8,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.0,17.560000000000002,bueno,enero
2025-01-07 09:00:00,24.1,29.8,98,0.0,1.8,13.0,100,0.0,9,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.0,19.310000000000002,bueno,enero
2025-01-07 10:00:00,24.1,29.0,92,0.0,3.6,12.6,100,0.0,10,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.0,18.11,bueno,enero
2025-01-07 11:00:00,24.4,29.5,93,0.0,2.6,13.3,100,0.0,11,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.0,18.9,bueno,enero
2025-01-07 12:00:00,25.1,30.6,91,0.0,2.5,14.8,100,0.0,12,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.0,19.690000000000005,bueno,enero
2025-01-07 13:00:00,26.9,32.2,83,0.0,3.8,16.6,100,0.0,13,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,56.5,21.009999999999998,regular,enero
2025-01-07 14:00:00,28.4,34.4,78,0.0,4.9,16.6,100,0.0,14,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,63.5,22.339999999999996,regular,enero
2025-01-07 15:00:00,29.4,36.3,72,0.0,3.0,18.4,100,0.0,15,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,63.5,23.379999999999995,regular,enero
2025-01-07 16:00:00,29.9,36.0,70,0.0,1.6,16.2,96,0.0,16,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,63.5,24.129999999999995,regular,enero
2025-01-07 17:00:00,29.2,34.5,73,0.0,4.1,14.0,99,0.0,17,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,63.5,22.999999999999993,regular,enero
2025-01-07 18:00:00,29.3,35.3,73,0.0,0.0,16.2,41,0.0,18,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,63.5,23.97,regular,enero
2025-01-07 19:00:00,28.6,35.1,80,0.0,1.5,5.0,94,0.0,19,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,56.5,23.6,regular,enero
2025-01-07 20:00:00,27.3,33.2,84,0.0,3.1,5.8,71,0.0,20,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,56.5,21.89,regular,enero
2025-01-07 21:00:00,25.1,31.3,97,0.0,2.2,7.2,100,0.0,21,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Deporte,70.0,20.589999999999996,bueno,enero
2025-01-01 07:00:00,23.5,29.0,99,0.0,1.5,4.3,99,0.0,7,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,11.15,excelente,enero
2025-01-01 08:00:00,23.9,29.1,98,0.0,4.6,9.7,83,0.0,8,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,10.879999999999999,excelente,enero
2025-01-01 09:00:00,25.6,31.3,94,0.0,5.5,15.5,100,0.0,9,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,12.450000000000001,bueno,enero
2025-01-01 10:00:00,25.5,30.8,90,0.0,4.6,23.0,94,0.0,10,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,11.68,bueno,enero
2025-01-01 11:00:00,26.8,32.3,84,0.0,2.5,15.1,85,0.0,11,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,84.0,12.65,bueno,enero
2025-01-01 12:00:00,28.9,34.9,74,0.0,4.8,17.3,83,0.0,12,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,13.54,bueno,enero
2025-01-01 13:00:00,29.8,36.9,73,0.0,5.8,19.4,48,0.0,13,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.64,bueno,enero
2025-01-01 14:00:00,29.2,36.4,76,0.0,6.0,20.9,67,0.0,14,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,75.0,14.399999999999999,bueno,enero
2025-01-01 15:00:00,30.1,36.2,72,0.0,3.2,19.1,69,0.0,15,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.540000000000001,bueno,enero
2025-01-01 16:00:00,29.5,34.6,71,0.0,6.0,19.4,97,0.0,16,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.2,bueno,enero
2025-01-01 17:00:00,28.5,34.1,74,0.0,1.3,19.1,69,0.0,17,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,13.71,bueno,enero
2025-01-01 18:00:00,28.0,33.1,77,0.0,5.4,14.0,78,0.0,18,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,75.0,13.12,bueno,enero
2025-01-01 19:00:00,27.0,32.5,83,0.0,3.4,14.4,99,0.0,19,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,84.0,12.48,bueno,enero
2025-01-01 20:00:00,26.0,31.4,88,0.0,4.4,11.5,73,0.0,20,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,11.920000000000002,bueno,enero
2025-01-01 21:00:00,25.1,30.4,95,0.0,6.8,13.3,100,0.0,21,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,12.440000000000001,bueno,enero
2025-01-02 07:00:00,23.0,28.2,99,0.0,1.6,8.3,95,0.0,7,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,10.620000000000001,excelente,enero
2025-01-02 08:00:00,23.6,28.6,98,0.0,4.7,13.0,98,0.0,8,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,10.610000000000003,excelente,enero
2025-01-02 09:00:00,24.9,30.1,94,0.0,5.1,13.0,100,0.0,9,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,11.629999999999999,excelente,enero
2025-01-02 10:00:00,25.5,30.9,91,0.0,4.7,13.7,99,0.0,10,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,11.81,bueno,enero
2025-01-02 11:00:00,27.5,33.2,82,0.0,3.3,15.5,67,0.0,11,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,84.0,12.91,bueno,enero
2025-01-02 12:00:00,29.9,36.7,69,0.0,1.6,14.8,51,0.0,12,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.52,bueno,enero
2025-01-02 13:00:00,31.1,38.3,63,0.0,2.7,16.2,82,0.0,13,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.790000000000003,bueno,enero
2025-01-02 14:00:00,31.8,38.6,60,0.0,3.5,16.6,50,0.0,14,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.950000000000001,bueno,enero
2025-01-02 15:00:00,31.9,38.6,60,0.0,3.4,16.2,69,0.0,15,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,15.079999999999998,bueno,enero
2025-01-02 16:00:00,31.5,36.5,60,0.0,6.1,17.3,93,0.0,16,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,15.129999999999999,bueno,enero
2025-01-02 17:00:00,30.9,35.5,63,0.0,5.8,18.0,98,0.0,17,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.739999999999998,bueno,enero
2025-01-02 18:00:00,30.0,34.8,66,0.0,4.9,14.4,66,0.0,18,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,13.87,bueno,enero
2025-01-02 19:00:00,28.9,34.7,77,0.0,3.6,12.2,39,0.0,19,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,75.0,13.719999999999997,bueno,enero
2025-01-02 20:00:00,27.9,33.7,83,0.0,4.7,9.0,93,0.0,20,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,84.0,13.41,bueno,enero
2025-01-02 21:00:00,27.5,33.3,86,0.0,5.6,12.2,9,0.0,21,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,13.58,bueno,enero
2025-01-03 07:00:00,24.1,29.5,94,0.0,1.1,3.2,100,0.0,7,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,11.370000000000001,excelente,enero
2025-01-03 08:00:00,24.5,30.1,93,0.0,0.5,4.0,100,0.0,8,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,11.850000000000001,excelente,enero
2025-01-03 09:00:00,25.6,31.0,88,0.0,3.4,10.8,65,0.0,9,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,11.580000000000002,bueno,enero
2025-01-03 10:00:00,26.6,32.1,86,0.0,4.4,15.5,100,0.0,10,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,12.32,bueno,enero
2025-01-03 11:00:00,26.6,32.0,83,0.0,2.5,15.5,99,0.0,11,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,84.0,12.350000000000001,bueno,enero
2025-01-03 12:00:00,27.4,32.9,81,0.0,3.5,14.8,98,0.0,12,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,84.0,12.649999999999999,bueno,enero
2025-01-03 13:00:00,28.1,33.9,78,0.0,2.2,14.0,73,0.0,13,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,75.0,13.440000000000001,bueno,enero
2025-01-03 14:00:00,29.0,35.6,75,0.0,3.7,17.3,89,0.0,14,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,75.0,13.59,bueno,enero
2025-01-03 15:00:00,30.1,36.8,71,0.0,2.4,15.8,81,0.0,15,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.680000000000001,bueno,enero
2025-01-03 16:00:00,30.4,36.1,69,0.0,2.6,14.0,96,0.0,16,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.719999999999999,bueno,enero
2025-01-03 17:00:00,27.0,31.6,81,0.0,7.7,18.7,100,0.0,17,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,84.0,13.209999999999999,bueno,enero
2025-01-03 18:00:00,25.9,31.4,87,0.0,2.0,18.7,88,0.0,18,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,12.199999999999998,bueno,enero
2025-01-03 19:00:00,25.3,30.1,88,0.0,5.6,14.0,94,0.0,19,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,11.580000000000002,bueno,enero
2025-01-03 20:00:00,24.9,30.5,94,0.0,1.8,11.9,92,0.0,20,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,11.959999999999999,excelente,enero
2025-01-03 21:00:00,25.8,31.6,90,0.0,1.7,7.6,35,0.0,21,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,12.49,bueno,enero
2025-01-04 07:00:00,23.4,28.6,98,0.0,1.6,11.2,97,0.0,7,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,10.92,excelente,enero
2025-01-04 08:00:00,23.6,28.7,96,0.0,2.7,7.9,44,0.0,8,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,10.590000000000002,excelente,enero
2025-01-04 09:00:00,26.2,32.4,93,0.0,3.2,11.5,25,0.0,9,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,12.74,bueno,enero
2025-01-04 10:00:00,28.0,34.4,82,0.0,1.4,12.2,37,0.0,10,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,75.0,13.979999999999999,bueno,enero
2025-01-04 11:00:00,29.9,35.1,68,0.0,3.0,13.3,25,0.0,11,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.0,bueno,enero
2025-01-04 12:00:00,29.7,35.3,67,0.0,6.5,21.6,74,0.0,12,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.149999999999999,bueno,enero
2025-01-04 13:00:00,29.1,35.8,76,0.0,7.9,25.9,61,0.0,13,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,75.0,14.870000000000001,bueno,enero
2025-01-04 14:00:00,29.5,36.8,74,0.0,2.8,23.0,49,0.0,14,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.26,bueno,enero
2025-01-04 15:00:00,30.3,36.4,68,0.0,5.8,19.8,53,0.0,15,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.64,bueno,enero
2025-01-04 16:00:00,29.8,35.0,68,0.0,4.0,20.5,87,0.0,16,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,13.600000000000001,bueno,enero
2025-01-04 17:00:00,27.5,32.4,79,0.0,7.2,20.5,71,0.0,17,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,84.0,13.36,bueno,enero
2025-01-04 18:00:00,25.5,30.7,89,0.0,4.2,19.1,100,0.0,18,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,11.46,bueno,enero
2025-01-04 19:00:00,24.8,29.9,91,0.0,3.0,14.4,100,0.0,19,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,11.200000000000001,excelente,enero
2025-01-04 20:00:00,23.9,29.1,97,0.0,2.9,9.0,89,0.0,20,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,10.929999999999998,excelente,enero
2025-01-04 21:00:00,26.0,31.5,88,0.0,4.3,11.9,26,0.0,21,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,11.89,bueno,enero
2025-01-05 07:00:00,23.2,28.0,94,0.0,2.5,5.0,94,0.0,7,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,10.049999999999999,excelente,enero
2025-01-05 08:00:00,23.6,28.4,91,0.0,1.8,4.7,93,0.0,8,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,10.360000000000001,excelente,enero
2025-01-05 09:00:00,26.6,31.7,80,0.0,2.8,10.8,95,0.0,9,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,84.0,11.96,bueno,enero
2025-01-05 10:00:00,28.8,34.5,74,0.0,1.4,10.1,100,0.0,10,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,13.98,bueno,enero
2025-01-05 11:00:00,30.1,36.4,69,0.0,0.9,10.4,100,0.0,11,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,14.930000000000001,bueno,enero
2025-01-05 12:00:00,31.0,36.9,63,0.0,1.3,11.2,98,0.0,12,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,15.110000000000001,bueno,enero
2025-01-05 13:00:00,31.7,38.5,60,0.0,1.9,13.0,62,0.0,13,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,15.33,bueno,enero
2025-01-05 14:00:00,32.0,38.9,61,0.0,3.5,16.6,40,0.0,14,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,15.25,bueno,enero
2025-01-05 15:00:00,31.0,36.7,65,0.0,7.4,20.2,89,0.0,15,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,80.0,15.52,bueno,enero
2025-01-05 16:00:00,26.5,31.5,87,0.0,8.3,31.7,100,0.0,16,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,13.489999999999998,bueno,enero
2025-01-05 17:00:00,26.6,31.8,85,0.0,5.9,21.6,99,0.0,17,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,12.670000000000002,bueno,enero
2025-01-05 18:00:00,26.7,32.4,86,0.0,3.0,14.8,100,0.0,18,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,12.6,bueno,enero
2025-01-05 19:00:00,26.8,32.6,86,0.0,2.6,9.0,100,0.0,19,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,12.82,bueno,enero
2025-01-05 20:00:00,26.0,31.9,90,0.0,2.5,6.1,97,0.0,20,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,12.45,bueno,enero
2025-01-05 21:00:00,25.8,31.4,93,0.0,5.8,10.1,100,0.0,21,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,79.0,12.64,bueno,enero
2025-01-06 07:00:00,24.5,29.5,93,0.0,4.2,6.1,100,0.0,7,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,10.860000000000001,excelente,enero
2025-01-06 08:00:00,24.5,29.5,94,0.0,4.6,12.2,100,0.0,8,Kuala Lumpur,Malasia,Asia,lluvia_humedad,3.1412,101.68653,Asia/Kuala_Lumpur,Bici,85.0,11.08,excelente,enero
